web-scraper-order,web-scraper-start-url,播放量,日期_,up主,name_,link,link-href,点赞数,硬币数,收藏数,弹幕数,pinglun数
"1587738831-1148","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=45","20.2万","2020-03-09","环球网","不满新冠肺炎疫情新规定，意大利多所监狱发生暴动事件","不满新冠肺炎疫情新规定，意大利多所监狱发生暴动事件","https://www.bilibili.com/video/BV1BE411u7jb?from=search&seid=2885581595517010399","4490","58","460","300","911"
"1587739801-1233","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=41","23.1万","2020-03-03","财联社CC新闻","特朗普：流感疫苗会不会对新冠有点效呢？专家愣了","特朗普：流感疫苗会不会对新冠有点效呢？专家愣了","https://www.bilibili.com/video/BV1sE41147dj?from=search&seid=11401787920738282702","2408","49","312","231","384"
"1587743594-1416","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=32","30.6万","2020-03-10","央视网快看","中方是否计划从意大利接回中国公民？外交部回应","中方是否计划从意大利接回中国公民？外交部回应","https://www.bilibili.com/video/BV1NE411K7XA?from=search&seid=1863880881807467581","8384","113","293","117","561"
"1587739421-1200","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=43","21.7万","2020-03-22","夜明明明明明明","屡上热搜的塞尔维亚，是这样一个宝藏国家！","屡上热搜的塞尔维亚，是这样一个宝藏国家！","https://www.bilibili.com/video/BV1SE411A7Pd?from=search&seid=550127077071835466","8269","553","774","487","505"
"1587748172-1801","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=13","67.9万","2020-03-12","观察者网","确诊感染前，戈贝尔曾做出这样的迷惑行为……","确诊感染前，戈贝尔曾做出这样的迷惑行为……","https://www.bilibili.com/video/BV1wE411j7eF?from=search&seid=13252734982944454975","2.0万","193","881","100","2964"
"1587748200-1803","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=12","68.5万","2020-03-19","观察者网","世卫回应特朗普称新冠病毒为“中国病毒” ：我们也没把H1N1称作北美流感","世卫回应特朗普称新冠病毒为“中国病毒” ：我们也没把H1N1称作北美流感","https://www.bilibili.com/video/BV1A7411d72y?from=search&seid=12396344244785602663","3.1万","1363","2140","489","1532"
"1587739527-1209","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=42","22.3万","2020-02-27","半醒活人","钉钉火到日本了！日本新冠肺炎疫情日益严峻，企业及学校纷纷采取应对措施。","钉钉火到日本了！日本新冠肺炎疫情日益严峻，企业及学校纷纷采取应对措施。","https://www.bilibili.com/video/BV1Q7411P74r?from=search&seid=3572085838853563620","4262","32","524","185","350"
"1587744302-1478","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=29","34.2万","2020-03-05","央视新闻","病毒与免疫系统的战争，我以为看了一场宇宙大战","病毒与免疫系统的战争，我以为看了一场宇宙大战","https://www.bilibili.com/video/BV1BE411W7rX?from=search&seid=13523655749916276358","3.1万","9459","1.1万","931","965"
"1587739025-1165","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=44","20.6万","2020-03-18","东东家家","韩教会共用喷瓶对嘴喷盐水消毒致49人感染，卫生官员气到无语","韩教会共用喷瓶对嘴喷盐水消毒致49人感染，卫生官员气到无语","https://www.bilibili.com/video/BV1a7411d77Q?from=search&seid=12579138808019257569","4820","24","418","500","977"
"1587738692-1136","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=46","19.9万","2020-04-02","小央视频","世卫组织代表回应外媒污蔑中国疫情不透明","世卫组织代表回应外媒污蔑中国疫情不透明","https://www.bilibili.com/video/BV1cg4y1a7Hx?from=search&seid=7705405146305018186","7878","153","413","33","349"
"1587743321-1392","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=33","29.5万","2020-03-25","央视新闻","同舟共济！有一种温暖，叫中国援助","同舟共济！有一种温暖，叫中国援助","https://www.bilibili.com/video/BV1x741117xM?from=search&seid=10490960750305197200","2.9万","4529","3008","0","141"
"1587745925-1605","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=22","44.8万","2020-02-29","央视新闻","【主播说联播】确诊后自我隔离38天未传染别人 小伙子奥力给！","【主播说联播】确诊后自我隔离38天未传染别人 小伙子奥力给！","https://www.bilibili.com/video/BV1NE411n7Bu?from=search&seid=11908995804174960468","3.0万","1915","1028","500","900"
"1587739048-1167","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=44","20.7万","2020-03-25","小央视频","意新冠肺炎患者：对病毒我没做预防 现在它夺走了我最爱的人","意新冠肺炎患者：对病毒我没做预防 现在它夺走了我最爱的人","https://www.bilibili.com/video/BV1V7411C7cw?from=search&seid=12579138808019257569","7558","70","358","416","846"
"1587745008-1540","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=26","38.1万","2020-02-16","哦哦孤单","当你想买火车票提前去学校时。。。","当你想买火车票提前去学校时。。。","https://www.bilibili.com/video/BV1N7411n7Ud?from=search&seid=6466329653341452850","2.6万","3740","2573","407","442"
"1587748760-1852","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=10","77.5万","2020-03-09","观察者网","疫情当前，教皇也开直播了","疫情当前，教皇也开直播了","https://www.bilibili.com/video/BV15E411T7o4?from=search&seid=13435403060158897381","3.2万","416","2417","500","4012"
"1587745502-1583","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=24","41.7万","2020-04-20","观察者网","原来如此！美财长称是自己提议将特朗普印上救济金支票","原来如此！美财长称是自己提议将特朗普印上救济金支票","https://www.bilibili.com/video/BV1Ng4y1z7AY?from=search&seid=13987666340698727303","2.0万","281","677","100","1950"
"1587743961-1448","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.6万","2020-02-21","观察者网","日本预计每周供应1亿只口罩：24小时生产，并恢复中国进口","日本预计每周供应1亿只口罩：24小时生产，并恢复中国进口","https://www.bilibili.com/video/BV127411w7e3?from=search&seid=14031387445542548896","1.1万","186","523","295","2071"
"1587746070-1618","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=22","46.0万","2020-04-13","观察者网","外国游客在印度违反封锁令，被警察罚写500遍“对不起”","外国游客在印度违反封锁令，被警察罚写500遍“对不起”","https://www.bilibili.com/video/BV1qg4y187t3?from=search&seid=11908995804174960468","3.2万","864","1265","500","1701"
"1587747930-1780","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=14","64.2万","2020-03-19","观察者网","亚洲特快：中美疫苗竞赛，谁能赢？","亚洲特快：中美疫苗竞赛，谁能赢？","https://www.bilibili.com/video/BV1PE411N7ej?from=search&seid=4155958797616039247","4.3万","6482","3415","1500","3289"
"1587737980-1074","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=49","17.7万","2020-02-26","woo于于","新冠病毒笼罩下的韩国已水深火热|韩国人对待疫情的态度","新冠病毒笼罩下的韩国已水深火热|韩国人对待疫情的态度","https://www.bilibili.com/video/BV1n7411K7jC?from=search&seid=2066403347437499560","1918","299","251","974","316"
"1587745272-1563","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=25","40.2万","2020-03-23","央视频","关于疫情的三个疑问 美方必须给世界一个交代","关于疫情的三个疑问 美方必须给世界一个交代","https://www.bilibili.com/video/BV1Ng4y1879q?from=search&seid=529617444697657882","2.7万","5197","3878","500","1862"
"1587744039-1455","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.9万","2020-01-29","人民网","硬核！无人机监控村里老奶奶","硬核！无人机监控村里老奶奶","https://www.bilibili.com/video/BV1h7411z7bY?from=search&seid=14031387445542548896","1.2万","538","1361","100","368"
"1587742596-1329","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=36","27.0万","2020-03-14","小央视频","意外长欢迎中国专家组：今天虽不能碰触 但明天就能相互拥抱","意外长欢迎中国专家组：今天虽不能碰触 但明天就能相互拥抱","https://www.bilibili.com/video/BV1BE411V7Xr?from=search&seid=4394863010343849477","8465","97","428","315","961"
"1587747785-1767","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=14","62.5万","2020-03-04","贵州共青团","一定是特别的缘分，方舱医院患者想考研，学校导师就在身边！","一定是特别的缘分，方舱医院患者想考研，学校导师就在身边！","https://www.bilibili.com/video/BV1oE41147Eu?from=search&seid=4155958797616039247","3.5万","959","3131","300","811"
"1587744016-1453","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.8万","2020-02-09","观察者网","林郑：香港开始实施强制检疫措施，内地输港1700万个口罩","林郑：香港开始实施强制检疫措施，内地输港1700万个口罩","https://www.bilibili.com/video/BV137411b7gM?from=search&seid=14031387445542548896","1.1万","282","512","90","56"
"1587745992-1611","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=22","45.5万","2020-02-11","腾讯新闻","菜被偷后菜地留下百余元，主人竖起0.1元标牌：别不好意思摘","菜被偷后菜地留下百余元，主人竖起0.1元标牌：别不好意思摘","https://www.bilibili.com/video/BV1K741157f2?from=search&seid=11908995804174960468","2.7万","2010","1551","408","1082"
"1587745058-1544","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=25","38.4万","2020-02-14","观察者网","西方记者挑事提问，WHO总干事用事实力挺中国","西方记者挑事提问，WHO总干事用事实力挺中国","https://www.bilibili.com/video/BV1P7411G7MJ?from=search&seid=529617444697657882","2.6万","2958","2199","1000","1454"
"1587748642-1842","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=11","74.9万","2020-01-25","TENGOKU_","【航拍】实拍武汉封城后的江汉路——这里曾是武汉最热闹的一条街","【航拍】实拍武汉封城后的江汉路——这里曾是武汉最热闹的一条街","https://www.bilibili.com/video/BV1e7411Y7DK?from=search&seid=10058164653698410445","1.7万","2853","3705","1000","1767"
"1587743421-1401","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=33","29.8万","2020-02-05","口语老炮儿马思瑞","老外up主北京实拍 | 新冠肺炎给生活带来了什么变化（商场、超市、街头）","老外up主北京实拍 | 新冠肺炎给生活带来了什么变化（商场、超市、街头）","https://www.bilibili.com/video/BV1R7411n7xy?from=search&seid=10490960750305197200","1.6万","6561","1475","1500","550"
"1587743972-1449","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.6万","2020-04-10","央视新闻","【新闻1+1】比尔·盖茨正面回应“疫苗阴谋论”","【新闻1+1】比尔·盖茨正面回应“疫苗阴谋论”","https://www.bilibili.com/video/BV1Qa4y1t76P?from=search&seid=14031387445542548896","2.4万","1712","2720","2038","1272"
"1587739684-1223","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=42","22.8万","2020-02-11","商悟社","再捐7亿！盖茨夫妇再捐赠1亿美元抗击疫情，网友的一句评论却令人心寒！","再捐7亿！盖茨夫妇再捐赠1亿美元抗击疫情，网友的一句评论却令人心寒！","https://www.bilibili.com/video/BV1z741157r9?from=search&seid=3572085838853563620","6276","132","533","189","823"
"1587743710-1426","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=31","31.4万","2020-04-20","央视新闻","致敬！火神山医院有28位大体老师","致敬！火神山医院有28位大体老师","https://www.bilibili.com/video/BV1h54y197fL?from=search&seid=7931832587365121279","4.3万","1.6万","5063","1500","1662"
"1587743672-1423","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=32","31.3万","2020-02-27","腾讯新闻","直击韩国大邱防疫最前线 ：人力紧缺 医护人员累到坐椅子上打盹","直击韩国大邱防疫最前线 ：人力紧缺 医护人员累到坐椅子上打盹","https://www.bilibili.com/video/BV1r7411P7AM?from=search&seid=1863880881807467581","7712","377","793","1000","1461"
"1587738351-1106","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","18.6万","2020-03-09","央视新闻","【外交部】美国个别政客“污名化”中国做法卑劣！","【外交部】美国个别政客“污名化”中国做法卑劣！","https://www.bilibili.com/video/BV1pE411T7Xd?from=search&seid=1278153562163591620","1.7万","1003","602","389","1159"
"1587743493-1407","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=32","30.1万","2020-02-17","是牧羊女","曙光！全国首例新冠肺炎逝世患者的遗体解剖完成，成功拿到病理","曙光！全国首例新冠肺炎逝世患者的遗体解剖完成，成功拿到病理","https://www.bilibili.com/video/BV1i7411E7CC?from=search&seid=1863880881807467581","9696","128","681","309","497"
"1587744385-1485","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=28","34.8万","2020-03-27","央视新闻","久违了武汉！UP主实拍复苏中的武汉","久违了武汉！UP主实拍复苏中的武汉","https://www.bilibili.com/video/BV1Ee411x7bs?from=search&seid=15825411202350429674","3.1万","6277","3385","1500","1015"
